time,T_amb,Dew_point,Relative_humidity_percent,Atmostorheric_station_pressure_Pa,Extraterrestrial_horizontal_radiation_Wh/m2,Extraterrestrial_direct_normal_radiation_Wh/m2,Horizontal_infrared_radiation_intensity_Wh/m2,Global_horizontal_radiation_Wh/m2,Direct_normal_radiation_Wh/m2,Diffuse_horizontal_radiation_Wh/m2,Av_global_horizontal_illuminance_lux,Direct_normal_illuminance_lux,Diffuse_horizontal_illuminance_lux,Zenith_luminance_Cd/m2_during_minutes_preceding_indicated_time,Wind_direction,Wind_storeed_m/s,Total_sky_cover,Opaque_sky_cover,Visibility_km,Ceiling_height_m,Present_weather_observation,Present_weather_codes,Precipitable_water_mm,Aerosol_optical_depth,Snow_depth_cm,Days_since_last_snowfall,Albedo,Liquid_precipitation_depth_mm,Liquid_precipitation_quantity
4862700,-0.2,-1,94,100000,0,1395,285,0,0,0,0,0,0,0,320,5.7,10,10,3,300,0,999199999,0,0.108,2,88,0,0,0
4863600,-0.2,-0.7,96,100100,0,1395,285,0,0,0,0,0,0,0,320,6.2,10,10,3,300,0,999199999,0,0.108,3,88,0,0,0
4864500,-0.2,-0.7,96,100100,0,1395,285,0,0,0,0,0,0,0,320,6.2,10,10,3,300,0,999199999,0,0.108,3,88,0,0,0
4865400,-0.2,-0.7,96,100100,0,1395,285,0,0,0,0,0,0,0,320,6.2,10,10,3,300,0,999199999,0,0.108,3,88,0,0,0
4866300,-0.2,-0.7,96,100100,0,1395,285,0,0,0,0,0,0,0,320,6.2,10,10,3,300,0,999199999,0,0.108,3,88,0,0,0
4867200,-0.1,-0.4,98,100100,46,1395,286,4,0,4,500,0,500,150,320,5.7,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4868100,-0.1,-0.4,98,100100,46,1395,286,4,0,4,500,0,500,150,320,5.7,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4869000,-0.1,-0.4,98,100100,46,1395,286,4,0,4,500,0,500,150,320,5.7,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4869900,-0.1,-0.4,98,100100,46,1395,286,4,0,4,500,0,500,150,320,5.7,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4870800,-0.3,-0.7,97,100100,249,1395,285,33,0,33,3800,0,3800,1290,320,5.1,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4871700,-0.3,-0.7,97,100100,249,1395,285,33,0,33,3800,0,3800,1290,320,5.1,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4872600,-0.3,-0.7,97,100100,249,1395,285,33,0,33,3800,0,3800,1290,320,5.1,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4873500,-0.3,-0.7,97,100100,249,1395,285,33,0,33,3800,0,3800,1290,320,5.1,10,10,1.8,300,0,999199999,0,0.108,3,88,0,0,0
4874400,0.1,0.1,100,100100,439,1395,287,76,0,76,8800,0,8800,3090,320,4.6,10,10,1.5,300,0,999199999,0,0.108,3,88,0,0,0
4875300,0.1,0.1,100,100100,439,1395,287,76,0,76,8800,0,8800,3090,320,4.6,10,10,1.5,300,0,999199999,0,0.108,3,88,0,0,0
4876200,0.1,0.1,100,100100,439,1395,287,76,0,76,8800,0,8800,3090,320,4.6,10,10,1.5,300,0,999199999,0,0.108,3,88,0,0,0
4877100,0.1,0.1,100,100100,439,1395,287,76,0,76,8800,0,8800,3090,320,4.6,10,10,1.5,300,0,999199999,0,0.108,3,88,0,0,0
4878000,0.2,-0.2,97,100200,588,1395,279,192,21,183,21500,1600,20600,6770,310,5.1,9,9,2.5,390,0,999099999,0,0.108,3,88,0,0,0
4878900,0.2,-0.2,97,100200,588,1395,279,192,21,183,21500,1600,20600,6770,310,5.1,9,9,2.5,390,0,999099999,0,0.108,3,88,0,0,0
4879800,0.2,-0.2,97,100200,588,1395,279,192,21,183,21500,1600,20600,6770,310,5.1,9,9,2.5,390,0,999099999,0,0.108,3,88,0,0,0
4880700,0.2,-0.2,97,100200,588,1395,279,192,21,183,21500,1600,20600,6770,310,5.1,9,9,2.5,390,0,999099999,0,0.108,3,88,0,0,0
4881600,1,0.3,95,100200,685,1395,283,236,18,227,26400,1500,25600,8550,330,3.6,9,9,2.5,390,0,999199999,0,0.108,3,88,0,0,0
4882500,1,0.3,95,100200,685,1395,283,236,18,227,26400,1500,25600,8550,330,3.6,9,9,2.5,390,0,999199999,0,0.108,3,88,0,0,0
4883400,1,0.3,95,100200,685,1395,283,236,18,227,26400,1500,25600,8550,330,3.6,9,9,2.5,390,0,999199999,0,0.108,3,88,0,0,0
4884300,1,0.3,95,100200,685,1395,283,236,18,227,26400,1500,25600,8550,330,3.6,9,9,2.5,390,0,999199999,0,0.108,3,88,0,0,0
4885200,1.1,0.4,95,100200,725,1395,292,151,0,151,17600,0,17600,6620,330,4.6,10,10,2.2,390,0,999199999,0,0.108,3,88,0,0,0
4886100,1.1,0.4,95,100200,725,1395,292,151,0,151,17600,0,17600,6620,330,4.6,10,10,2.2,390,0,999199999,0,0.108,3,88,0,0,0
4887000,1.1,0.4,95,100200,725,1395,292,151,0,151,17600,0,17600,6620,330,4.6,10,10,2.2,390,0,999199999,0,0.108,3,88,0,0,0
4887900,1.1,0.4,95,100200,725,1395,292,151,0,151,17600,0,17600,6620,330,4.6,10,10,2.2,390,0,999199999,0,0.108,3,88,0,0,0
4888800,1.4,0.6,94,100200,704,1395,285,244,25,231,27400,2100,26100,8810,340,3.6,9,9,3,450,0,999099999,0,0.108,3,88,0,0,0
4889700,1.4,0.6,94,100200,704,1395,285,244,25,231,27400,2100,26100,8810,340,3.6,9,9,3,450,0,999099999,0,0.108,3,88,0,0,0
4890600,1.4,0.6,94,100200,704,1395,285,244,25,231,27400,2100,26100,8810,340,3.6,9,9,3,450,0,999099999,0,0.108,3,88,0,0,0
4891500,1.4,0.6,94,100200,704,1395,285,244,25,231,27400,2100,26100,8810,340,3.6,9,9,3,450,0,999099999,0,0.108,3,88,0,0,0
4892400,1.6,0.6,93,100200,624,1395,294,123,0,123,14300,0,14400,5280,340,4.1,10,10,3.5,450,0,999099999,0,0.108,3,88,0,0,0
4893300,1.6,0.6,93,100200,624,1395,294,123,0,123,14300,0,14400,5280,340,4.1,10,10,3.5,450,0,999099999,0,0.108,3,88,0,0,0
4894200,1.6,0.6,93,100200,624,1395,294,123,0,123,14300,0,14400,5280,340,4.1,10,10,3.5,450,0,999099999,0,0.108,3,88,0,0,0
4895100,1.6,0.6,93,100200,624,1395,294,123,0,123,14300,0,14400,5280,340,4.1,10,10,3.5,450,0,999099999,0,0.108,3,88,0,0,0
4896000,1.2,0.4,95,100300,489,1395,292,89,0,89,10300,0,10300,3650,340,3.4,10,10,3.5,450,9,999999999,0,0.108,3,88,0,0,0
4896900,1.2,0.4,95,100300,489,1395,292,89,0,89,10300,0,10300,3650,340,3.4,10,10,3.5,450,9,999999999,0,0.108,3,88,0,0,0
4897800,1.2,0.4,95,100300,489,1395,292,89,0,89,10300,0,10300,3650,340,3.4,10,10,3.5,450,9,999999999,0,0.108,3,88,0,0,0
4898700,1.2,0.4,95,100300,489,1395,292,89,0,89,10300,0,10300,3650,340,3.4,10,10,3.5,450,9,999999999,0,0.108,3,88,0,0,0
4899600,0.8,0.3,96,100300,310,1395,290,46,0,46,5300,0,5300,1820,330,2.6,10,10,3.5,480,0,999099999,0,0.108,3,88,0,0,0
4900500,0.8,0.3,96,100300,310,1395,290,46,0,46,5300,0,5300,1820,330,2.6,10,10,3.5,480,0,999099999,0,0.108,3,88,0,0,0
4901400,0.8,0.3,96,100300,310,1395,290,46,0,46,5300,0,5300,1820,330,2.6,10,10,3.5,480,0,999099999,0,0.108,3,88,0,0,0
4902300,0.8,0.3,96,100300,310,1395,290,46,0,46,5300,0,5300,1820,330,2.6,10,10,3.5,480,0,999099999,0,0.108,3,88,0,0,0
4903200,0.6,0.1,96,100400,99,1395,289,8,0,8,1000,0,1000,330,340,2.6,10,10,3,480,0,999099999,0,0.108,3,88,0,0,0
4904100,0.6,0.1,96,100400,99,1395,289,8,0,8,1000,0,1000,330,340,2.6,10,10,3,480,0,999099999,0,0.108,3,88,0,0,0
4905000,0.6,0.1,96,100400,99,1395,289,8,0,8,1000,0,1000,330,340,2.6,10,10,3,480,0,999099999,0,0.108,3,88,0,0,0
4905900,0.6,0.1,96,100400,99,1395,289,8,0,8,1000,0,1000,330,340,2.6,10,10,3,480,0,999099999,0,0.108,3,88,0,0,0
4906800,0.6,0.6,100,100400,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,3,450,0,999099999,0,0.108,3,88,0,0,0
4907700,0.6,0.6,100,100400,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,3,450,0,999099999,0,0.108,3,88,0,0,0
4908600,0.6,0.6,100,100400,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,3,450,0,999099999,0,0.108,3,88,0,0,0
4909500,0.6,0.6,100,100400,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,3,450,0,999099999,0,0.108,3,88,0,0,0
4910400,0.6,0.5,99,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,5,450,9,999999999,0,0.108,3,88,0,0,0
4911300,0.6,0.5,99,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,5,450,9,999999999,0,0.108,3,88,0,0,0
4912200,0.6,0.5,99,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,5,450,9,999999999,0,0.108,3,88,0,0,0
4913100,0.6,0.5,99,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,5,450,9,999999999,0,0.108,3,88,0,0,0
4914000,0.7,0.4,98,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,7,450,9,999999999,0,0.108,3,88,0,0,0
4914900,0.7,0.4,98,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,7,450,9,999999999,0,0.108,3,88,0,0,0
4915800,0.7,0.4,98,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,7,450,9,999999999,0,0.108,3,88,0,0,0
4916700,0.7,0.4,98,100500,0,1395,290,0,0,0,0,0,0,0,350,3.1,10,10,7,450,9,999999999,0,0.108,3,88,0,0,0
4917600,0.7,0.3,97,100500,0,1395,290,0,0,0,0,0,0,0,340,3.1,10,10,9,450,9,999999999,0,0.108,3,88,0,0,0
4918500,0.7,0.3,97,100500,0,1395,290,0,0,0,0,0,0,0,340,3.1,10,10,9,450,9,999999999,0,0.108,3,88,0,0,0
4919400,0.7,0.3,97,100500,0,1395,290,0,0,0,0,0,0,0,340,3.1,10,10,9,450,9,999999999,0,0.108,3,88,0,0,0
4920300,0.7,0.3,97,100500,0,1395,290,0,0,0,0,0,0,0,340,3.1,10,10,9,450,9,999999999,0,0.108,3,88,0,0,0
4921200,0.7,0.2,96,100600,0,1395,290,0,0,0,0,0,0,0,340,2.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4922100,0.7,0.2,96,100600,0,1395,290,0,0,0,0,0,0,0,340,2.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4923000,0.7,0.2,96,100600,0,1395,290,0,0,0,0,0,0,0,340,2.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4923900,0.7,0.2,96,100600,0,1395,290,0,0,0,0,0,0,0,340,2.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4924800,0.8,0.1,95,100600,0,1395,290,0,0,0,0,0,0,0,350,2.6,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4925700,0.8,0.1,95,100600,0,1395,290,0,0,0,0,0,0,0,350,2.6,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4926600,0.8,0.1,95,100600,0,1395,290,0,0,0,0,0,0,0,350,2.6,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4927500,0.8,0.1,95,100600,0,1395,290,0,0,0,0,0,0,0,350,2.6,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4928400,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,12,750,9,999999999,0,0.108,3,88,0,0,0
4929300,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,12,750,9,999999999,0,0.108,3,88,0,0,0
4930200,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,12,750,9,999999999,0,0.108,3,88,0,0,0
4931100,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,12,750,9,999999999,0,0.108,3,88,0,0,0
4932000,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,540,9,999999999,0,0.108,3,88,0,0,0
4932900,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,540,9,999999999,0,0.108,3,88,0,0,0
4933800,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,540,9,999999999,0,0.108,3,88,0,0,0
4934700,0.8,-0.2,93,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,540,9,999999999,0,0.108,3,88,0,0,0
4935600,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,630,9,999999999,0,0.108,3,88,0,0,0
4936500,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,630,9,999999999,0,0.108,3,88,0,0,0
4937400,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,630,9,999999999,0,0.108,3,88,0,0,0
4938300,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,630,9,999999999,0,0.108,3,88,0,0,0
4939200,0.8,-0.5,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4940100,0.8,-0.5,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4941000,0.8,-0.5,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4941900,0.8,-0.5,91,100700,0,1394,290,0,0,0,0,0,0,0,360,3.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4942800,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4943700,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4944600,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4945500,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,3.1,10,10,10,450,9,999999999,0,0.108,3,88,0,0,0
4946400,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,2.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4947300,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,2.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4948200,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,2.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4949100,0.8,-0.4,91,100700,0,1394,290,0,0,0,0,0,0,0,350,2.6,10,10,10,390,9,999999999,0,0.108,3,88,0,0,0
4950000,0.9,-0.6,89,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,390,9,999999999,0,0.108,1,88,0,0,0
4950900,0.9,-0.6,89,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,390,9,999999999,0,0.108,1,88,0,0,0
4951800,0.9,-0.6,89,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,390,9,999999999,0,0.108,1,88,0,0,0
4952700,0.9,-0.6,89,100700,0,1394,290,0,0,0,0,0,0,0,350,3.6,10,10,10,390,9,999999999,0,0.108,1,88,0,0,0
4953600,1,-1,86,100700,51,1394,290,4,0,4,500,0,500,160,350,4.1,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4954500,1,-1,86,100700,51,1394,290,4,0,4,500,0,500,160,350,4.1,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4955400,1,-1,86,100700,51,1394,290,4,0,4,500,0,500,160,350,4.1,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4956300,1,-1,86,100700,51,1394,290,4,0,4,500,0,500,160,350,4.1,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4957200,0.9,-0.7,88,100700,256,1394,290,34,0,34,4000,0,4000,1350,360,4.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4958100,0.9,-0.7,88,100700,256,1394,290,34,0,34,4000,0,4000,1350,360,4.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4959000,0.9,-0.7,88,100700,256,1394,290,34,0,34,4000,0,4000,1350,360,4.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4959900,0.9,-0.7,88,100700,256,1394,290,34,0,34,4000,0,4000,1350,360,4.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4960800,0.9,-1.1,86,100700,446,1394,289,78,0,78,9000,0,9100,3180,360,3.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4961700,0.9,-1.1,86,100700,446,1394,289,78,0,78,9000,0,9100,3180,360,3.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4962600,0.9,-1.1,86,100700,446,1394,289,78,0,78,9000,0,9100,3180,360,3.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4963500,0.9,-1.1,86,100700,446,1394,289,78,0,78,9000,0,9100,3180,360,3.6,10,10,10,450,9,999999999,0,0.108,1,88,0,0,0
4964400,1,-0.8,87,100800,595,1394,290,116,0,116,13500,0,13600,4930,350,3.6,10,10,9,450,9,999999999,0,0.108,1,88,0,0,0
4965300,1,-0.8,87,100800,595,1394,290,116,0,116,13500,0,13600,4930,350,3.6,10,10,9,450,9,999999999,0,0.108,1,88,0,0,0
4966200,1,-0.8,87,100800,595,1394,290,116,0,116,13500,0,13600,4930,350,3.6,10,10,9,450,9,999999999,0,0.108,1,88,0,0,0
4967100,1,-0.8,87,100800,595,1394,290,116,0,116,13500,0,13600,4930,350,3.6,10,10,9,450,9,999999999,0,0.108,1,88,0,0,0
4968000,1.2,-0.6,87,100800,693,1394,291,142,0,142,16600,0,16600,6200,340,4.1,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4968900,1.2,-0.6,87,100800,693,1394,291,142,0,142,16600,0,16600,6200,340,4.1,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4969800,1.2,-0.6,87,100800,693,1394,291,142,0,142,16600,0,16600,6200,340,4.1,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4970700,1.2,-0.6,87,100800,693,1394,291,142,0,142,16600,0,16600,6200,340,4.1,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4971600,1.2,-0.8,86,100800,733,1394,291,153,0,153,17800,0,17900,6730,340,3.6,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4972500,1.2,-0.8,86,100800,733,1394,291,153,0,153,17800,0,17900,6730,340,3.6,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4973400,1.2,-0.8,86,100800,733,1394,291,153,0,153,17800,0,17900,6730,340,3.6,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4974300,1.2,-0.8,86,100800,733,1394,291,153,0,153,17800,0,17900,6730,340,3.6,10,10,8,480,9,999999999,0,0.108,1,88,0,0,0
4975200,1.7,-0.6,84,100800,711,1394,293,147,0,147,17200,0,17200,6440,340,4.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
4976100,1.7,-0.6,84,100800,711,1394,293,147,0,147,17200,0,17200,6440,340,4.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
4977000,1.7,-0.6,84,100800,711,1394,293,147,0,147,17200,0,17200,6440,340,4.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
4977900,1.7,-0.6,84,100800,711,1394,293,147,0,147,17200,0,17200,6440,340,4.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
4978800,2,-0.5,83,100800,631,1394,295,126,0,126,14600,0,14600,5380,350,4.1,10,10,12,690,9,999999999,0,0.108,1,88,0,0,0
4979700,2,-0.5,83,100800,631,1394,295,126,0,126,14600,0,14600,5380,350,4.1,10,10,12,690,9,999999999,0,0.108,1,88,0,0,0
4980600,2,-0.5,83,100800,631,1394,295,126,0,126,14600,0,14600,5380,350,4.1,10,10,12,690,9,999999999,0,0.108,1,88,0,0,0
4981500,2,-0.5,83,100800,631,1394,295,126,0,126,14600,0,14600,5380,350,4.1,10,10,12,690,9,999999999,0,0.108,1,88,0,0,0
4982400,1.7,-0.8,83,100700,496,1394,293,91,0,91,10500,0,10500,3740,350,3.1,10,10,12,600,9,999999999,0,0.108,1,88,0,0,0
4983300,1.7,-0.8,83,100700,496,1394,293,91,0,91,10500,0,10500,3740,350,3.1,10,10,12,600,9,999999999,0,0.108,1,88,0,0,0
4984200,1.7,-0.8,83,100700,496,1394,293,91,0,91,10500,0,10500,3740,350,3.1,10,10,12,600,9,999999999,0,0.108,1,88,0,0,0
4985100,1.7,-0.8,83,100700,496,1394,293,91,0,91,10500,0,10500,3740,350,3.1,10,10,12,600,9,999999999,0,0.108,1,88,0,0,0
4986000,1.7,-0.8,83,100700,317,1394,293,47,0,47,5500,0,5500,1880,340,3.1,10,10,10,600,9,999999999,0,0.108,1,88,0,0,0
4986900,1.7,-0.8,83,100700,317,1394,293,47,0,47,5500,0,5500,1880,340,3.1,10,10,10,600,9,999999999,0,0.108,1,88,0,0,0
4987800,1.7,-0.8,83,100700,317,1394,293,47,0,47,5500,0,5500,1880,340,3.1,10,10,10,600,9,999999999,0,0.108,1,88,0,0,0
4988700,1.7,-0.8,83,100700,317,1394,293,47,0,47,5500,0,5500,1880,340,3.1,10,10,10,600,9,999999999,0,0.108,1,88,0,0,0
4989600,1.1,-0.7,87,100800,106,1394,291,9,0,9,1100,0,1100,350,350,4.1,10,10,4.5,600,0,999099999,0,0.108,1,88,0,0,0
4990500,1.1,-0.7,87,100800,106,1394,291,9,0,9,1100,0,1100,350,350,4.1,10,10,4.5,600,0,999099999,0,0.108,1,88,0,0,0
4991400,1.1,-0.7,87,100800,106,1394,291,9,0,9,1100,0,1100,350,350,4.1,10,10,4.5,600,0,999099999,0,0.108,1,88,0,0,0
4992300,1.1,-0.7,87,100800,106,1394,291,9,0,9,1100,0,1100,350,350,4.1,10,10,4.5,600,0,999099999,0,0.108,1,88,0,0,0
4993200,1,0.3,95,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,3,480,0,999099999,0,0.108,1,88,0,0,0
4994100,1,0.3,95,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,3,480,0,999099999,0,0.108,1,88,0,0,0
4995000,1,0.3,95,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,3,480,0,999099999,0,0.108,1,88,0,0,0
4995900,1,0.3,95,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,3,480,0,999099999,0,0.108,1,88,0,0,0
4996800,1,0.2,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,4.7,480,9,999999999,0,0.108,1,88,0,0,0
4997700,1,0.2,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,4.7,480,9,999999999,0,0.108,1,88,0,0,0
4998600,1,0.2,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,4.7,480,9,999999999,0,0.108,1,88,0,0,0
4999500,1,0.2,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,4.7,480,9,999999999,0,0.108,1,88,0,0,0
5000400,1,0.1,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,6.3,480,9,999999999,0,0.108,1,88,0,0,0
5001300,1,0.1,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,6.3,480,9,999999999,0,0.108,1,88,0,0,0
5002200,1,0.1,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,6.3,480,9,999999999,0,0.108,1,88,0,0,0
5003100,1,0.1,94,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,6.3,480,9,999999999,0,0.108,1,88,0,0,0
5004000,1,0,93,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
5004900,1,0,93,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
5005800,1,0,93,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
5006700,1,0,93,100800,0,1394,291,0,0,0,0,0,0,0,340,2.6,10,10,8,600,9,999999999,0,0.108,1,88,0,0,0
5007600,1.1,0,92,100900,0,1394,291,0,0,0,0,0,0,0,350,3.1,10,10,9,600,9,999999999,0,0.108,1,88,0,0,0
5008500,1.1,0,92,100900,0,1394,291,0,0,0,0,0,0,0,350,3.1,10,10,9,600,9,999999999,0,0.108,1,88,0,0,0
5009400,1.1,0,92,100900,0,1394,291,0,0,0,0,0,0,0,350,3.1,10,10,9,600,9,999999999,0,0.108,1,88,0,0,0
5010300,1.1,0,92,100900,0,1394,291,0,0,0,0,0,0,0,350,3.1,10,10,9,600,9,999999999,0,0.108,1,88,0,0,0
5011200,0.8,-0.2,93,100800,0,1394,290,0,0,0,0,0,0,0,350,1.5,10,10,6,600,0,999099999,0,0.108,1,88,0,0,0
5012100,0.8,-0.2,93,100800,0,1394,290,0,0,0,0,0,0,0,350,1.5,10,10,6,600,0,999099999,0,0.108,1,88,0,0,0
5013000,0.8,-0.2,93,100800,0,1394,290,0,0,0,0,0,0,0,350,1.5,10,10,6,600,0,999099999,0,0.108,1,88,0,0,0
5013900,0.8,-0.2,93,100800,0,1394,290,0,0,0,0,0,0,0,350,1.5,10,10,6,600,0,999099999,0,0.108,1,88,0,0,0
5014800,0.9,-0.4,91,100800,0,1394,290,0,0,0,0,0,0,0,340,2.1,10,10,8,600,9,999999999,0,0.109,1,88,0,0,0
5015700,0.9,-0.4,91,100800,0,1394,290,0,0,0,0,0,0,0,340,2.1,10,10,8,600,9,999999999,0,0.109,1,88,0,0,0
5016600,0.9,-0.4,91,100800,0,1394,290,0,0,0,0,0,0,0,340,2.1,10,10,8,600,9,999999999,0,0.109,1,88,0,0,0
5017500,0.9,-0.4,91,100800,0,1394,290,0,0,0,0,0,0,0,340,2.1,10,10,8,600,9,999999999,0,0.109,1,88,0,0,0
5018400,1,-0.5,89,100800,0,1394,290,0,0,0,0,0,0,0,320,2.6,10,10,9,750,9,999999999,0,0.109,1,88,0,0,0
5019300,1,-0.5,89,100800,0,1394,290,0,0,0,0,0,0,0,320,2.6,10,10,9,750,9,999999999,0,0.109,1,88,0,0,0
5020200,1,-0.5,89,100800,0,1394,290,0,0,0,0,0,0,0,320,2.6,10,10,9,750,9,999999999,0,0.109,1,88,0,0,0
5021100,1,-0.5,89,100800,0,1394,290,0,0,0,0,0,0,0,320,2.6,10,10,9,750,9,999999999,0,0.109,1,88,0,0,0
5022000,0.9,-0.9,87,100700,0,1394,282,0,0,0,0,0,0,0,330,3.1,9,9,9,750,9,999999999,0,0.109,1,88,0,0,0
