Koordinatensystem : Lambert konform konisch
Rechtswert        : 3835500 Meter
Hochwert          : 2375500 Meter
Hoehenlage        : 207 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3835500 2375500  9 11 14  29.5  993 238  1.5 3  7.4  29  581  129 368 -509  2
3835500 2375500  9 11 15  29.2  992 216  2.2 3  7.2  28  497  125 371 -520  2
3835500 2375500  9 11 16  28.6  992 259  2.6 4  7.5  30  292  151 373 -521  2
3835500 2375500  9 11 17  27.7  992 237  1.9 5  7.9  32   50  155 375 -514  2
3835500 2375500  9 11 18  26.2  992  14  2.4 6  8.7  38   13   73 378 -499  2
3835500 2375500  9 11 19  22.5  991 140  1.7 4  9.4  48    0    6 370 -484  2
3835500 2375500  9 11 20  22.6  991 190  3.1 1  9.6  55    0    0 354 -471  2
3835500 2375500  9 11 21  21.0  991 233  2.7 1  9.1  54    0    0 343 -461  2
3835500 2375500  9 11 22  16.9  992 230  1.2 0  8.8  63    0    0 331 -455  2
3835500 2375500  9 11 23  14.9  992 224  2.6 1  9.1  78    0    0 321 -450  2
3835500 2375500  9 11 24  14.4  992 224  2.0 5  9.3  87    0    0 330 -453  2
3835500 2375500  9 12  1  12.9  991 194  0.7 7  9.2  92    0    0 343 -457  2
3835500 2375500  9 12  2  12.8  991 190  1.1 6  9.1  96    0    0 344 -455  2
3835500 2375500  9 12  3  13.1  991 181  1.2 5  9.2  97    0    0 338 -452  2
3835500 2375500  9 12  4  12.9  991 193  1.2 7  9.3  97    0    0 341 -449  2
3835500 2375500  9 12  5  13.3  991 207  1.1 7  9.2  96    0    0 349 -445  2
3835500 2375500  9 12  6  13.5  990 229  1.1 7  9.5  96    0    0 350 -443  2
3835500 2375500  9 12  7  14.6  991 248  1.5 7  9.7  95    0   19 353 -444  2
3835500 2375500  9 12  8  17.2  991 212  1.4 5 10.4  90    8  106 354 -448  2
3835500 2375500  9 12  9  21.8  991 222  3.3 7 10.6  73   40  204 368 -452  2
3835500 2375500  9 12 10  23.2  991 192  5.8 8 10.2  58   13  229 387 -458  2
3835500 2375500  9 12 11  22.5  991 211  5.2 6 10.8  61   29  286 389 -467  2
3835500 2375500  9 12 12  23.6  991 196  6.2 7 11.6  64   34  315 388 -475  2
3835500 2375500  9 12 13  20.5  991 198  7.7 8 12.4  73    0   73 395 -481  2
3835500 2375500  9 12 14  19.7  991 263  5.0 5 12.9  85    7  234 381 -486  2
3835500 2375500  9 12 15  21.9  991 227  5.8 4 12.5  79   95  322 365 -487  2
3835500 2375500  9 12 16  21.8  990 222  5.9 6 12.1  72   12  190 371 -477  2
3835500 2375500  9 12 17  20.0  990 200  2.6 8 12.2  77    0   64 384 -466  2
3835500 2375500  9 12 18  17.1  991 317  2.6 8 12.3  89    0   20 385 -461  2
3835500 2375500  9 12 19  16.9  991 229  1.4 8 12.2  98    0    3 379 -454  2
3835500 2375500  9 12 20  17.9  991 248  2.6 8 12.5  94    0    0 382 -451  2
3835500 2375500  9 12 21  18.0  991 235  2.8 8 12.4  93    0    0 382 -447  2
3835500 2375500  9 12 22  18.0  991 237  2.8 8 12.2  92    0    0 377 -443  2
3835500 2375500  9 12 23  17.6  991 252  2.6 8 11.9  91    0    0 374 -439  2
3835500 2375500  9 12 24  17.2  991 269  2.5 8 11.6  92    0    0 363 -436  2
3835500 2375500  9 13  1  16.7  997 292  2.3 8 11.5  93    0    0 373 -410  2
3835500 2375500  9 13  2  16.5  997 310  2.4 7 11.4  94    0    0 373 -408  2
3835500 2375500  9 13  3  16.2  997 325  2.4 7 11.3  96    0    0 364 -407  2
3835500 2375500  9 13  4  16.1  997 326  2.5 7 11.3  96    0    0 354 -404  2
3835500 2375500  9 13  5  16.0  998 334  2.2 7 11.2  96    0    0 362 -399  2
3835500 2375500  9 13  6  15.8  998 334  2.2 8 11.0  96    0    0 369 -395  2
3835500 2375500  9 13  7  15.7  998 347  2.7 6 11.0  97    0   12 360 -390  2
3835500 2375500  9 13  8  15.8  998 341  2.5 8 11.1  97    0   61 357 -390  2
3835500 2375500  9 13  9  15.9  999 345  3.0 8 11.1  96    0   84 363 -398  2
3835500 2375500  9 13 10  16.2  999 342  2.6 7 11.2  96    0  101 357 -411  2
3835500 2375500  9 13 11  16.3 1000 343  1.9 8 11.3  96    0  116 354 -425  2
3835500 2375500  9 13 12  17.2 1000 353  2.2 8 11.5  94    0  135 357 -438  2
3835500 2375500  9 13 13  17.6 1000 347  3.1 7 11.7  93    0  154 355 -449  2
3835500 2375500  9 13 14  17.7 1000 353  2.7 7 11.8  92    0  174 351 -458  2
3835500 2375500  9 13 15  18.2 1000 354  2.2 6 11.8  90   20  177 347 -463  2
3835500 2375500  9 13 16  18.9 1000   3  1.0 6 11.8  86   90  117 343 -463  2
3835500 2375500  9 13 17  19.1  999 342  1.4 8 11.8  84   50   83 346 -459  2
3835500 2375500  9 13 18  18.8  999 354  0.9 8 11.7  84   10   48 348 -451  2
3835500 2375500  9 13 19  18.5  999   2  1.1 6 11.8  86    8    7 344 -440  2
3835500 2375500  9 13 20  18.0 1000   1  1.4 6 11.9  89    0    0 339 -429  2
3835500 2375500  9 13 21  17.8 1000  59  0.6 8 11.8  91    0    0 346 -421  2
3835500 2375500  9 13 22  17.6 1001  22  1.4 8 11.8  92    0    0 356 -414  2
3835500 2375500  9 13 23  17.4 1001  18  1.2 8 11.8  92    0    0 359 -408  2
3835500 2375500  9 13 24  17.0 1001  28  1.3 7 11.6  93    0    0 356 -405  2
3835500 2375500  9 14  1  15.9 1001  45  1.4 8 11.3  95    0    0 353 -401  2
3835500 2375500  9 14  2  16.0 1000 320  1.7 7 11.1  96    0    0 353 -396  2
3835500 2375500  9 14  3  17.0 1001 335  1.9 3 11.2  94    0    0 338 -392  2
3835500 2375500  9 14  4  15.7 1000 352  1.8 2 10.9  92    0    0 319 -388  2
3835500 2375500  9 14  5  15.1 1000 210  2.2 3 10.5  95    0    0 315 -383  2
3835500 2375500  9 14  6  15.9 1000 200  1.5 5 10.6  94    0    0 325 -380  2
3835500 2375500  9 14  7  16.1 1000 209  1.2 7 10.9  94    0   15 341 -381  2
3835500 2375500  9 14  8  16.2 1000 215  1.4 7 11.1  95    2   81 349 -384  2
3835500 2375500  9 14  9  17.3 1002 212  2.0 7 11.1  91    6  152 350 -397  2
3835500 2375500  9 14 10  18.4 1002 216  1.7 5 11.2  86    3  184 344 -416  2
3835500 2375500  9 14 11  19.1 1002 225  1.7 5 11.5  84    0  178 339 -436  2
3835500 2375500  9 14 12  19.5 1002 238  1.0 7 11.6  81    0  183 348 -455  2
3835500 2375500  9 14 13  19.8 1002  65  0.9 7 11.5  79    0  170 357 -467  2
3835500 2375500  9 14 14  20.6 1001  56  2.3 6 11.0  73   14  255 356 -477  2
3835500 2375500  9 14 15  20.8 1001  56  1.9 7 10.4  67   22  241 359 -484  2
3835500 2375500  9 14 16  21.1 1001  70  2.9 7 10.3  65   17  194 364 -482  2
3835500 2375500  9 14 17  21.0 1000  48  3.2 7 10.4  66   14  135 365 -473  2
3835500 2375500  9 14 18  20.4 1000 124  2.2 6 10.6  68   26   75 361 -459  2
3835500 2375500  9 14 19  18.8 1000  41  2.1 6 10.7  74    5   16 356 -442  2
3835500 2375500  9 14 20  17.8 1001  82  2.5 6 10.8  81    0    0 352 -426  2
3835500 2375500  9 14 21  16.5 1001  86  3.3 6 10.5  84    0    0 346 -415  2
3835500 2375500  9 14 22  15.9 1001  15  2.6 4 10.1  87    0    0 338 -405  2
3835500 2375500  9 14 23  15.1 1001 341  3.2 4  9.9  88    0    0 330 -398  2
3835500 2375500  9 14 24  14.3 1001  16  2.7 3  9.7  91    0    0 324 -395  2
3835500 2375500  9 15  1  15.3 1000 155  2.3 4  9.7  91    0    0 325 -391  2
3835500 2375500  9 15  2  15.2 1000 213  2.8 8  9.9  90    0    0 347 -386  2
3835500 2375500  9 15  3  15.1 1000 200  2.3 7  9.8  89    0    0 362 -386  2
3835500 2375500  9 15  4  15.1  999 192  1.6 8  9.8  90    0    0 365 -387  2
3835500 2375500  9 15  5  15.3  999 188  2.5 6  9.8  89    0    0 362 -385  2
3835500 2375500  9 15  6  15.5  999 214  2.7 7  9.8  88    0    0 360 -383  2
3835500 2375500  9 15  7  15.6  998 214  2.2 7  9.9  88    0   18 365 -382  2
3835500 2375500  9 15  8  16.7  999 208  2.0 6 10.1  86    9   95 364 -385  2
3835500 2375500  9 15  9  18.1  999 199  2.7 7 10.3  81   36  181 367 -397  2
3835500 2375500  9 15 10  19.9  999 191  3.6 6 10.3  73   26  234 372 -415  2
3835500 2375500  9 15 11  20.0  999 197  4.5 7 10.1  68    5  218 377 -431  2
3835500 2375500  9 15 12  20.3  998 172  4.0 8 10.0  67    0  166 388 -446  2
3835500 2375500  9 15 13  20.7  997 204  3.7 8 10.1  66    0  175 397 -454  2
3835500 2375500  9 15 14  21.0  997 315  4.1 8 10.2  65    0  163 399 -453  2
3835500 2375500  9 15 15  21.6  996 253  3.7 7 10.4  64    4  196 398 -446  2
3835500 2375500  9 15 16  22.2  995 315  3.3 7 10.6  63   19  193 396 -442  2
3835500 2375500  9 15 17  22.2  994 175  3.7 6 10.6  62   31  143 392 -439  2
3835500 2375500  9 15 18  21.8  993 145  3.9 6 10.8  64   21   72 388 -433  2
3835500 2375500  9 15 19  20.7  993 134  3.3 5 11.0  68    3   14 382 -428  2
3835500 2375500  9 15 20  20.2  992 137  3.4 5 10.9  70    0    0 374 -422  2
3835500 2375500  9 15 21  18.7  992 230  3.2 5 10.8  74    0    0 370 -418  2
3835500 2375500  9 15 22  17.9  992 255  2.9 6 10.9  81    0    0 373 -415  2
3835500 2375500  9 15 23  17.2  991 201  2.2 6 10.9  84    0    0 376 -413  2
3835500 2375500  9 15 24  18.1  990 156  3.2 3 10.7  83    0    0 360 -409  2
3835500 2375500  9 16  1  17.1  989 211  3.9 5 10.4  81    0    0 355 -406  2
3835500 2375500  9 16  2  18.3  988 249  3.8 6 10.2  78    0    0 373 -406  2
3835500 2375500  9 16  3  18.7  987 245  4.6 4 10.0  73    0    0 370 -405  2
3835500 2375500  9 16  4  18.7  986 223  4.9 7 10.0  72    0    0 376 -405  2
3835500 2375500  9 16  5  18.7  986 188  4.9 8  9.9  72    0    0 400 -406  2
3835500 2375500  9 16  6  19.3  985 182  5.4 8  9.8  69    0    0 406 -406  2
3835500 2375500  9 16  7  19.7  985 238  4.4 6  9.7  66    0   18 395 -405  2
3835500 2375500  9 16  8  19.3  985 250  5.5 6  9.8  67    2   69 382 -407  2
3835500 2375500  9 16  9  19.6  984 240  5.9 7 10.0  69    0  115 387 -416  2
3835500 2375500  9 16 10  19.8  984 234  5.2 6 10.3  69    0  150 387 -429  2
3835500 2375500  9 16 11  19.7  984 222  4.6 8 10.5  71    0  111 394 -444  2
3835500 2375500  9 16 12  19.5  983 220  4.7 8 10.8  74    0  106 405 -458  2
3835500 2375500  9 16 13  19.3  983 211  5.7 8 10.9  75    0   82 401 -470  2
3835500 2375500  9 16 14  19.1  983 202  5.3 8 10.6  74    0   88 396 -476  2
3835500 2375500  9 16 15  19.4  983 181  5.7 6 10.5  72   94  182 384 -475  2
3835500 2375500  9 16 16  19.4  983 243  6.4 7 10.4  71   97  133 378 -472  2
3835500 2375500  9 16 17  18.1  983 217  5.9 8 10.3  73    0   64 385 -468  2
3835500 2375500  9 16 18  12.7  983 344  6.5 8  9.5  84    0   35 377 -459  2
3835500 2375500  9 16 19  11.6  984 307  5.0 8  8.5  94    0    7 364 -447  2
3835500 2375500  9 16 20  11.1  985 350  4.1 8  8.2  95    0    0 359 -433  2
3835500 2375500  9 16 21  10.5  986 115  4.5 8  7.8  94    0    0 355 -424  2
3835500 2375500  9 16 22  10.3  987  55  4.4 8  7.5  93    0    0 353 -421  2
3835500 2375500  9 16 23  10.7  987  22  2.8 7  7.6  94    0    0 347 -420  2
3835500 2375500  9 16 24  10.6  988  43  2.5 7  7.7  94    0    0 342 -417  2
3835500 2375500  9 17  1  10.7  989  59  2.7 7  7.5  92    0    0 341 -413  2
3835500 2375500  9 17  2  10.7  989  51  3.0 7  7.4  90    0    0 341 -411  2
3835500 2375500  9 17  3  10.5  989  15  3.5 6  7.4  90    0    0 336 -406  2
3835500 2375500  9 17  4  10.3  990  21  3.4 6  7.4  92    0    0 329 -398  2
3835500 2375500  9 17  5  10.1  990  38  4.7 6  7.3  91    0    0 329 -393  2
3835500 2375500  9 17  6   9.5  991  45  4.4 5  7.1  91    0    0 321 -387  2
3835500 2375500  9 17  7   9.2  991  45  4.1 5  6.8  91   10   21 312 -380  2
3835500 2375500  9 17  8   9.8  992  20  3.4 3  6.8  90  109   55 302 -375  2
3835500 2375500  9 17  9  10.7  993  25  5.2 4  6.9  86  156  129 297 -372  2
3835500 2375500  9 17 10  11.9  993  33  5.3 3  6.8  80  333  112 300 -372  2
3835500 2375500  9 17 11  12.6  994  14  5.1 3  6.6  73  104  265 297 -372  2
3835500 2375500  9 17 12  13.1  994  13  5.1 4  6.3  67   16  252 305 -374  2
3835500 2375500  9 17 13  14.0  994  10  3.6 4  6.1  62   16  252 313 -377  2
3835500 2375500  9 17 14  15.4  994  20  4.9 3  5.9  56  221  252 313 -380  2
3835500 2375500  9 17 15  15.0  994   8  4.6 7  5.6  51   44  231 326 -381  2
3835500 2375500  9 17 16  14.7  994   7  5.3 5  5.5  51   40  185 333 -383  2
3835500 2375500  9 17 17  14.4  994   5  4.5 3  5.5  52  115  101 317 -385  2
3835500 2375500  9 17 18  13.8  994   7  3.7 4  5.7  56   56   49 313 -384  2
3835500 2375500  9 17 19  12.7  995   4  2.4 4  5.8  60    7   13 315 -381  2
3835500 2375500  9 17 20  11.7  996 359  2.5 4  5.8  65    0    0 312 -379  2
3835500 2375500  9 17 21  10.6  997  14  2.2 6  5.9  70    0    0 317 -379  2
3835500 2375500  9 17 22   9.8  997  10  2.3 3  5.9  75    0    0 310 -379  2
3835500 2375500  9 17 23   8.5  998   7  2.1 2  5.8  80    0    0 290 -379  2
3835500 2375500  9 17 24   7.4  998   6  1.6 3  5.7  85    0    0 287 -378  2
3835500 2375500  9 18  1   6.9  998   8  1.7 4  5.7  89    0    0 292 -377  2
3835500 2375500  9 18  2   6.5  998 358  1.4 3  5.6  90    0    0 288 -375  2
3835500 2375500  9 18  3   6.1  998   3  2.4 2  5.5  91    0    0 277 -373  2
3835500 2375500  9 18  4   6.0  998  14  3.0 4  5.5  92    0    0 278 -370  2
3835500 2375500  9 18  5   6.0  998   9  2.6 5  5.4  91    0    0 290 -369  2
3835500 2375500  9 18  6   5.5  998   5  2.7 5  5.3  91    0    0 294 -368  2
3835500 2375500  9 18  7   6.0  998  11  3.5 2  5.3  91    7   21 278 -366  2
3835500 2375500  9 18  8   7.3  999  19  3.5 1  5.5  89  117   49 257 -366  2
3835500 2375500  9 18  9  10.3  999  22  4.2 2  5.9  83  263   68 262 -371  2
3835500 2375500  9 18 10  11.3  998  17  5.2 2  6.1  75  335  105 272 -380  2
3835500 2375500  9 18 11  12.8  998  39  5.2 3  6.0  68  227  223 281 -394  2
3835500 2375500  9 18 12  13.7  998  37  5.9 5  6.1  63   42  277 301 -407  2
3835500 2375500  9 18 13  14.7  997  26  4.9 6  6.2  60    0  162 321 -416  2
3835500 2375500  9 18 14  15.5  997  42  6.0 6  6.1  56    1  186 329 -422  2
3835500 2375500  9 18 15  16.1  997  46  6.3 6  5.9  52   56  231 331 -424  2
3835500 2375500  9 18 16  16.3  997  53  6.7 4  5.8  50   78  177 322 -422  2
3835500 2375500  9 18 17  16.3  997  42  5.7 4  5.7  49  118   95 311 -417  2
3835500 2375500  9 18 18  15.6  997  33  5.6 4  5.6  48   78   38 312 -410  2
3835500 2375500  9 18 19  13.8  997  20  4.0 3  5.5  52    6   11 303 -401  2
3835500 2375500  9 18 20  12.0  997   7  3.9 3  5.8  61    0    0 292 -393  2
3835500 2375500  9 18 21  10.7  998   7  4.4 4  5.8  69    0    0 292 -386  2
3835500 2375500  9 18 22   9.8  998  14  2.9 3  5.7  73    0    0 286 -381  2
3835500 2375500  9 18 23   8.9  998   7  4.0 3  5.8  78    0    0 277 -377  2
3835500 2375500  9 18 24   9.1  998  11  4.4 7  5.7  78    0    0 296 -374  2
3835500 2375500  9 19  1   8.9  998   7  3.5 6  5.6  77    0    0 309 -372  2
3835500 2375500  9 19  2   8.8  998   5  3.5 6  5.6  78    0    0 303 -369  2
3835500 2375500  9 19  3   8.2  998  10  3.9 6  5.6  79    0    0 302 -367  2
3835500 2375500  9 19  4   7.8  998   2  3.0 5  5.6  82    0    0 296 -364  2
3835500 2375500  9 19  5   7.2  998   2  4.2 5  5.5  84    0    0 290 -361  2
3835500 2375500  9 19  6   7.5  998   1  4.5 4  5.5  84    0    0 285 -359  2
3835500 2375500  9 19  7   7.0  998   0  4.3 4  5.5  86    0   15 280 -358  2
3835500 2375500  9 19  8   8.3  998 357  4.0 3  5.6  85   51   90 276 -358  2
3835500 2375500  9 19  9  10.9  998   4  5.7 3  5.9  78  154  141 276 -363  2
3835500 2375500  9 19 10  12.5  998   4  5.3 4  6.0  69  270  170 286 -373  2
3835500 2375500  9 19 11  14.4  998  18  5.3 4  5.9  60  365  185 295 -385  2
3835500 2375500  9 19 12  15.9  997  28  4.5 4  5.7  52  393  209 300 -396  2
3835500 2375500  9 19 13  17.7  998   9  5.4 4  5.8  48  280  277 306 -407  2
3835500 2375500  9 19 14  18.6  997  38  5.1 4  5.9  45  249  266 311 -416  2
3835500 2375500  9 19 15  18.4  997  32  5.3 2  5.8  43  299  190 306 -423  2
3835500 2375500  9 19 16  17.9  997  30  4.6 3  5.7  43  182  143 303 -426  2
3835500 2375500  9 19 17  16.8  997  34  2.5 5  5.9  47   57  128 311 -422  2
3835500 2375500  9 19 18  15.3  996  12  2.9 5  6.3  54    8   56 314 -415  2
3835500 2375500  9 19 19  13.9  997   6  2.2 4  6.6  63    1    8 308 -408  2
3835500 2375500  9 19 20  12.9  997 358  2.0 4  6.8  70    0    0 302 -400  2
3835500 2375500  9 19 21  12.0  998 350  1.6 5  6.8  75    0    0 302 -393  2
3835500 2375500  9 19 22  10.3  998 351  1.4 3  6.8  81    0    0 295 -387  2
3835500 2375500  9 19 23   8.1  999 352  1.6 3  6.5  88    0    0 284 -382  2
3835500 2375500  9 19 24   7.6  999 351  2.3 3  6.0  90    0    0 279 -377  2
3835500 2375500  9 20  1   8.2  999 353  2.2 2  5.8  86    0    0 277 -373  2
3835500 2375500  9 20  2   5.9  999 332  2.4 2  5.5  87    0    0 271 -369  2
3835500 2375500  9 20  3   4.8  998 328  2.4 5  5.2  93    0    0 277 -366  2
3835500 2375500  9 20  4   5.4  998 351  1.5 1  5.1  93    0    0 274 -363  2
3835500 2375500  9 20  5   3.3  998 323  1.0 1  5.0  94    0    0 258 -360  2
3835500 2375500  9 20  6   3.1  998 357  0.8 2  4.7  98    0    0 259 -357  2
3835500 2375500  9 20  7   4.4  999 348  0.7 0  4.9  97    3   18 257 -354  2
3835500 2375500  9 20  8   7.1  999 352  0.8 1  5.5  95   92   64 260 -354  2
3835500 2375500  9 20  9  10.5 1000   7  1.5 2  6.2  86  235   83 276 -362  2
3835500 2375500  9 20 10  11.9 1000  13  2.0 2  6.4  77  406   74 286 -378  2
3835500 2375500  9 20 11  13.4 1000 350  2.6 2  6.5  70  399  141 290 -395  2
3835500 2375500  9 20 12  15.3  999 336  2.4 2  6.6  64  532   96 297 -411  2
3835500 2375500  9 20 13  16.9  999 339  2.4 1  6.7  58  562   93 301 -422  2
3835500 2375500  9 20 14  18.0  999 339  3.7 1  6.5  52  534   92 303 -430  2
3835500 2375500  9 20 15  18.1  999 340  4.0 2  6.0  46  474   77 307 -435  2
3835500 2375500  9 20 16  18.0  999 343  3.6 2  5.9  45  312   96 310 -436  2
3835500 2375500  9 20 17  17.9  999  40  3.2 1  5.9  46  169   83 307 -433  2
3835500 2375500  9 20 18  16.9  999  28  3.0 1  5.9  47   68   44 304 -426  2
3835500 2375500  9 20 19  14.7  998  30  2.3 1  6.2  54    3    8 300 -415  2
3835500 2375500  9 20 20  12.9  998   8  1.8 2  6.4  64    0    0 297 -406  2
3835500 2375500  9 20 21  11.0  999   8  2.6 1  6.5  73    0    0 292 -400  2
3835500 2375500  9 20 22   9.9  999 355  2.8 1  6.3  79    0    0 285 -395  2
3835500 2375500  9 20 23   9.3  999  16  1.6 1  6.2  82    0    0 283 -390  2
3835500 2375500  9 20 24   9.2  999  23  1.6 2  6.0  81    0    0 283 -386  2
3835500 2375500  9 21  1   8.4  999  16  3.1 1  5.9  83    0    0 281 -383  2
3835500 2375500  9 21  2   8.0  999  17  2.1 1  5.9  85    0    0 277 -380  2
3835500 2375500  9 21  3   7.1  998   2  1.7 1  5.8  88    0    0 275 -377  2
3835500 2375500  9 21  4   6.1  998  12  1.6 2  5.7  92    0    0 274 -374  2
3835500 2375500  9 21  5   5.3  998  20  2.0 2  5.5  95    0    0 273 -372  2
3835500 2375500  9 21  6   5.6  998   9  1.8 1  5.5  96    0    0 270 -370  2
3835500 2375500  9 21  7   5.4  998  20  2.8 2  5.5  96    4   17 271 -369  2
3835500 2375500  9 21  8   7.5  998  17  2.9 0  5.7  94   91   62 270 -372  2
3835500 2375500  9 21  9  10.9  998  11  3.6 0  6.4  87  241   75 273 -382  2
3835500 2375500  9 21 10  13.3  998   6  4.2 0  6.7  75  373   91 283 -397  2
3835500 2375500  9 21 11  15.2  997 356  3.6 0  6.9  67  476  101 291 -414  2
3835500 2375500  9 21 12  17.4  997 356  3.3 0  7.5  63  546   99 300 -430  2
3835500 2375500  9 21 13  19.3  997 351  3.6 0  7.5  56  572   83 308 -442  2
3835500 2375500  9 21 14  20.0  996 355  5.1 0  7.3  50  558   68 314 -449  2
3835500 2375500  9 21 15  19.8  995 346  5.6 0  7.4  50  497   55 316 -451  2
3835500 2375500  9 21 16  19.8  995   7  5.1 1  7.5  51  328   81 318 -449  2
3835500 2375500  9 21 17  20.1  995   4  5.9 1  7.3  49  176   76 321 -444  2
3835500 2375500  9 21 18  17.6  995  12  4.8 1  7.1  51   74   41 316 -435  2
3835500 2375500  9 21 19  15.8  995  28  2.6 0  6.7  56    4    9 306 -424  2
3835500 2375500  9 21 20  14.7  995  59  3.6 0  6.4  59    0    0 298 -413  2
3835500 2375500  9 21 21  13.1  995  68  3.7 1  6.3  63    0    0 296 -405  2
3835500 2375500  9 21 22  11.9  996  53  4.4 0  6.3  69    0    0 290 -400  2
3835500 2375500  9 21 23  11.5  996  47  3.4 0  6.3  72    0    0 285 -397  2
3835500 2375500  9 21 24  10.3  995  77  2.9 0  6.2  75    0    0 282 -394  2
3835500 2375500  9 22  1   9.5  996 146  3.1 0  6.1  79    0    0 279 -388  2
3835500 2375500  9 22  2   9.5  996 157  2.9 0  5.9  79    0    0 277 -382  2
3835500 2375500  9 22  3   7.5  996 177  2.0 1  5.8  83    0    0 277 -378  2
3835500 2375500  9 22  4   8.4  996 190  2.3 0  5.7  85    0    0 275 -374  2
3835500 2375500  9 22  5   7.6  996 190  1.7 0  5.8  85    0    0 272 -372  2
3835500 2375500  9 22  6   6.9  996 201  1.1 2  5.8  90    0    0 274 -369  2
3835500 2375500  9 22  7   7.9  996 210  1.4 3  5.8  90    1   16 280 -367  2
3835500 2375500  9 22  8   9.1  996 235  2.1 1  6.0  86   63   77 279 -369  2
3835500 2375500  9 22  9  11.1  996 216  2.1 1  6.4  81  197  108 278 -381  2
3835500 2375500  9 22 10  12.6  996 224  1.8 1  6.4  73  332  119 284 -399  2
3835500 2375500  9 22 11  14.7  996 210  1.8 0  6.6  67  439  123 289 -419  2
3835500 2375500  9 22 12  16.7  995 231  1.1 1  7.1  62  503  126 297 -436  2
3835500 2375500  9 22 13  18.3  996 230  1.3 0  7.1  56  502  137 303 -451  2
3835500 2375500  9 22 14  19.3  996   1  1.5 0  7.0  51  479  129 307 -462  2
3835500 2375500  9 22 15  18.8  995 353  2.0 1  7.1  50  428  107 310 -465  2
3835500 2375500  9 22 16  19.0  995  51  1.8 1  7.3  53  275  120 312 -460  2
3835500 2375500  9 22 17  19.1  995 359  2.1 1  7.6  54  142  100 312 -450  2
3835500 2375500  9 22 18  17.9  995 323  1.7 2  7.8  58   58   47 313 -438  2
3835500 2375500  9 22 19  15.2  995  27  1.1 0  8.1  68    3    8 303 -425  2
3835500 2375500  9 22 20  13.5  994  90  1.4 0  8.3  80    0    0 291 -413  2
3835500 2375500  9 22 21  12.7  995  91  1.6 1  8.1  84    0    0 289 -405  2
3835500 2375500  9 22 22  11.3  995  70  1.9 1  7.9  89    0    0 287 -399  2
3835500 2375500  9 22 23   9.7  995 351  2.3 1  7.6  94    0    0 282 -393  2
3835500 2375500  9 22 24   9.8  995 311  2.8 0  7.3  96    0    0 277 -387  2
3835500 2375500  9 23  1   8.9  994 222  2.3 0  7.0  94    0    0 274 -381  2
3835500 2375500  9 23  2   7.5  995 227  2.9 0  6.6  95    0    0 268 -376  2
3835500 2375500  9 23  3   7.5  995 256  1.6 2  6.4  98    0    0 270 -373  2
3835500 2375500  9 23  4   6.0  994 274  1.6 1  6.2  99    0    0 270 -370  2
3835500 2375500  9 23  5   6.6  994 282  2.6 1  6.0 100    0    0 266 -369  2
3835500 2375500  9 23  6   7.1  994 282  1.4 0  6.2  99    0    0 266 -370  2
3835500 2375500  9 23  7   7.1  994 277  1.2 2  6.2  97    3   15 268 -370  2
3835500 2375500  9 23  8   9.1  994 269  0.9 0  6.7  98   68   73 270 -372  2
3835500 2375500  9 23  9  13.1  994 262  1.2 0  7.7  91  195  106 275 -383  2
3835500 2375500  9 23 10  16.0  994 262  1.7 0  8.1  77  335  113 286 -401  2
3835500 2375500  9 23 11  18.6  995 265  1.9 0  8.3  66  442  116 297 -422  2
3835500 2375500  9 23 12  20.8  994 273  2.3 0  8.7  60  504  119 308 -441  2
3835500 2375500  9 23 13  22.7  993 259  3.9 0  8.7  53  497  132 316 -456  2
3835500 2375500  9 23 14  23.1  993 238  4.0 0  8.4  47  480  121 320 -466  2
