Time,Residualload2023,Residualload2033,Residualload2030
28593000,60444.98639,58440.00175,5.9485
28593900,58921.13683,56945.14335,6.38125
28594800,57446.58657,55499.58425,6.814
28595700,56105.69763,54198.55997,7.184
28596600,54919.44937,53052.17637,7.554
28597500,53895.1372,52067.72886,7.924
28598400,53040.27761,51252.73393,8.294
28599300,52371.81241,50642.50453,9.1755
28600200,51848.70281,50177.63075,10.057
28601100,51439.88804,49827.05178,10.9385
28602000,51113.86517,49559.26472,11.82
28602900,50746.4939,49186.94174,13.061
28603800,50454.95074,48890.44686,14.302
28604700,50263.88532,48694.42973,15.543
28605600,50197.2841,48622.87679,16.784
28606500,50272.07775,48670.81699,18.15175
28607400,50457.96067,48829.84646,19.5195
28608300,50717.12935,49062.16168,20.88725
28609200,51011.78026,49329.95915,22.255
28610100,51172.22186,49349.63487,24.14925
28611000,51344.04873,49380.69587,26.0435
28611900,51541.29901,49437.18027,27.93775
28612800,51777.5687,49532.68409,29.832
28613700,52118.31228,49763.38703,32.266
28614600,52642.43604,50177.47015,34.7
28615500,53480.15209,50905.14555,37.134
28616400,54761.89358,52076.8464,39.568
28617300,56639.94669,53918.31691,42.93425
28618200,58921.01617,56162.8038,46.3005
28619100,61433.32818,58638.53321,49.66675
28620000,64005.77209,61174.39452,53.033
28620900,66537.1105,63748.59847,55.4815
28621800,68850.69184,66105.04536,57.93
28622700,70839.73778,68136.95684,60.3785
28623600,72398.1332,69738.21781,62.827
28624500,73223.8761,70448.56819,63.483
28625400,73615.09969,70724.39928,64.139
28626300,73674.82408,70668.73116,64.795
28627200,73505.84828,70384.36286,65.451
28628100,72824.69578,69378.56617,65.085
28629000,72085.06943,68314.29564,64.719
28629900,71354.06493,67258.64695,64.353
28630800,70699.22014,66279.15797,63.987
28631700,69176.07787,64316.29723,61.34575
28632600,67769.99384,62470.49473,58.7045
28633500,66454.43927,60715.22169,56.06325
28634400,65203.10646,59024.17041,53.422
28635300,64875.24519,58375.32076,52.9485
28636200,64518.42334,57697.51054,52.475
28637100,64065.87681,56923.97563,52.0015
28638000,63450.62044,55987.73087,51.528
28638900,62900.55281,55303.45018,51.0935
28639800,62205.68227,54474.36656,50.659
28640700,61450.67982,53585.15104,50.2245
28641600,60720.2165,52720.47464,49.79
28642500,60186.23824,52191.938,50.1195
28643400,59718.803,51729.94439,50.449
28644300,59275.57527,51292.15829,50.7785
28645200,58813.99847,50836.02312,51.108
28646100,58590.98598,50508.83709,51.94425
28647000,58334.92306,50148.60062,52.7805
28647900,58073.66491,49783.16894,53.61675
